"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-05-31,76949,"44028","OH","Cleveland","Lorain","Grafton",8584,189800,0.00317124735729387,0.0166041778253883,0.0106496272630458,0.0170678950238592,0.00565120179070311,"2015-01","2015-Q1",190800,-0.00524109014675052,"2014-11"
2016-05-31,89896,"73065","OK","Oklahoma City","McClain","Newcastle",8585,155000,-0.000644745325596389,0,0.00714749837556855,0.0278630870817584,0.0296742069470095,"2015-11","2015-Q4",157500,-0.0158730158730159,"2015-07"
2016-05-31,80292,"50321","IA","Des Moines","Polk","Des Moines",8586,214600,0.00515222482435597,0.0175438596491228,0.0762286860581745,0.0285768888831706,0.0135912308307264,"2016-05","2016-Q2",214600,0,"2016-05"
2016-05-31,63443,"14141","NY","Buffalo","Erie","Concord",8587,124500,-0.004,-0.00638467677573823,0.116591928251121,0.0063855878093857,,"2009-08","2009-Q3",131500,-0.0532319391634981,
2016-05-31,64439,"16063","PA","Pittsburgh","Butler","Zelienople",8588,184100,0.00491266375545852,0.0176893311221669,0.0365990990990991,0.0252743315256296,0.0129955256850329,"2016-05","2016-Q2",184100,0,"2016-05"
2016-05-31,63820,"14903","NY","Elmira","Chemung","Town of Elmira",8589,80100,0.0037593984962406,-0.0267314702308627,-0.0279126213592233,-0.00827968855267913,0.00987957717450882,"2012-10","2012-Q4",90700,-0.116868798235943,"2010-06"
2016-05-31,60255,"06339","CT","New London","New London","Ledyard",8590,197300,0.00611932687404386,0.00356052899287894,0.00101471334348047,-0.00733696799696426,-0.0274425446334065,"2006-04","2006-Q2",262000,-0.246946564885496,"2004-07"
2016-05-31,58348,"01364","MA","Greenfield Town","Franklin","Town of Orange",8591,136900,-0.0101229211858279,-0.0136887608069164,-0.0325088339222615,-0.000728863748448938,-0.0241987640242151,"2006-03","2006-Q1",176100,-0.222600795002839,"2003-08"
2016-05-31,69418,"27569","NC","Raleigh","Johnston","Princeton",8592,133000,0.00226073850791258,0.013719512195122,0.0513833992094862,0.0170822778454085,0.0142078453209027,"2016-05","2016-Q2",133000,0,"2016-05"
2016-05-31,99726,"98337","WA","Bremerton","Kitsap","Bremerton",8593,168100,0.0181708055723804,0.0460485376477909,0.174703004891684,0.0315763666027378,-0.00905079748717041,"2007-07","2007-Q3",203700,-0.174766813942072,"2005-12"
2016-05-31,100066,"99022","WA","Spokane","Spokane","Medical Lake",8594,186700,0.00430338891877353,0.0235745614035088,0.0589903573454339,0.0221854042728713,0.0080588901408154,"2007-10","2007-Q4",189500,-0.0147757255936675,"2007-05"
2016-05-31,60813,"07823","NJ","Allentown","Warren","Belvidere",8595,212800,0.00141176470588235,0.0176948828311813,0.0457002457002457,0.00151058090673928,-0.0297738050652717,"2006-09","2006-Q3",293600,-0.275204359673025,"2003-06"
2016-05-31,58232,"01057","MA","Springfield","Hampden","Monson",8596,222000,-0.0009000900090009,-0.00224719101123596,0.00863243980009087,0.00345903038029793,-0.00948574178547823,"2005-12","2005-Q4",247500,-0.103030303030303,"2005-02"
2016-05-31,72551,"33332","FL","Miami-Fort Lauderdale","Broward","Weston",8597,561000,0.00142806140664049,0.0084486787704476,0.0427509293680297,0.0653453014518743,-0.0166407815594074,"2006-06","2006-Q2",665800,-0.157404626013818,"2005-05"
2016-05-31,59100,"03281","NH","Manchester","Hillsborough","Weare",8598,228500,0.00131463628396144,0.00794000882223202,0.0210008936550491,0.0193698189534532,-0.0112997956707684,"2006-05","2006-Q2",256000,-0.107421875,"2004-06"
2016-05-31,80389,"50511","IA",,"Kossuth","Algona",8599,127800,0.0110759493670886,0.0306451612903226,0.153429602888087,0.115776687129591,,"2016-05","2016-Q2",127800,0,"2016-05"
2016-05-31,74369,"37407","TN","Chattanooga","Hamilton","Chattanooga",8600,54900,-0.00362976406533575,-0.0196428571428571,0.063953488372093,-0.00537665576405555,,"2010-08","2010-Q3",61200,-0.102941176470588,
2016-05-31,81203,"53086","WI","Milwaukee","Washington","Slinger",8601,231400,0.00434027777777778,0.0144673388864533,0.0193832599118943,0.0196947497806825,0.00294248418991194,"2003-07","2003-Q3",271100,-0.146440427886389,
2016-05-31,60435,"06779","CT","Torrington","Litchfield","Watertown",8602,172200,0.0129411764705882,0.0411124546553809,0.0538555691554468,-0.00727184653278312,-0.0292844838453596,"2006-06","2006-Q2",232100,-0.258078414476519,"2003-10"
2016-05-31,75661,"40380","KY",,"Powell","Stanton",8603,101200,0.00897308075772682,0.0686378035902851,0.263420724094881,0.042465615025868,,"2016-05","2016-Q2",101200,0,"2016-05"
2016-05-31,60697,"07504","NJ","New York","Passaic","Paterson",8604,232200,-0.00171969045571797,0.00302375809935205,0.0347593582887701,-0.00188422031172542,-0.0422625483603816,"2007-01","2007-Q1",379600,-0.388303477344573,"2004-05"
2016-05-31,60956,"08066","NJ","Philadelphia","Gloucester","Paulsboro",8605,110800,-0.0018018018018018,-0.0115967885816235,0.0109489051094891,-0.0219437714425358,-0.0186117920911441,"2007-08","2007-Q3",146800,-0.245231607629428,"2004-10"
2016-05-31,99334,"97496","OR","Roseburg","Douglas","Winston",8606,136900,0.0110782865583456,0.023168908819133,0.033987915407855,0.0398555438044861,-0.00525054081901055,"2007-07","2007-Q3",150500,-0.0903654485049834,"2005-11"
2016-05-31,77077,"44230","OH","Wooster","Wayne","Doylestown",8607,142100,0.00140944326990839,0.0106685633001422,0.0179083094555874,0.0122610682742037,0.0011329959884907,"2007-02","2007-Q1",143700,-0.011134307585247,"2006-10"
2016-05-31,65662,"18954","PA","Philadelphia","Bucks","Richboro",8608,412700,0.00194221898519058,0.00830686537991693,0.0112717471208037,0.00972751739481503,-0.00730606256665589,"2007-05","2007-Q2",449100,-0.0810509908706302,"2005-01"
2016-05-31,60968,"08078","NJ","Philadelphia","Camden","Runnemede",8609,147300,0.00959561343385881,0.0307907627711686,0.0751824817518248,-0.00442139510533224,-0.0206619875058141,"2007-08","2007-Q3",187900,-0.21607237892496,"2004-11"
2016-05-31,91397,"76442","TX",,"Comanche","Comanche",8610,75000,0.00671140939597316,0.0107816711590297,0.00401606425702811,0.0255857095445038,,"2015-11","2015-Q4",77800,-0.0359897172236504,"2015-06"
2016-05-31,60881,"07945","NJ","New York","Morris","Mendham Township",8611,707700,0.00582717453098351,0.0206230170175945,0.0313319731856602,0.0108879926060637,-0.0175172042868962,"2006-05","2006-Q2",844500,-0.161989342806394,"2004-09"
2016-05-31,62269,"11797","NY","New York","Nassau","Woodbury",8612,906600,0.00365327133842577,0.0154569892473118,0.000441403663650408,0.00983587399464958,-0.0140216885070993,"2006-06","2006-Q2",1044300,-0.131858661304223,"2005-02"
2016-05-31,59185,"03755","NH","Claremont","Grafton","Town of Hanover",8613,458300,0.00350339391285308,0.00969376514650804,0.0273481282223717,0.031535483421824,0.0104130679643988,"2016-05","2016-Q2",458300,0,"2016-05"
2016-05-31,70335,"29148","SC",,"Clarendon","Summerton",8614,122400,-0.0048780487804878,-0.0548262548262548,-0.00970873786407767,,,"2016-01","2016-Q1",132500,-0.0762264150943396,"2015-01"
2016-05-31,99816,"98465","WA","Seattle","Pierce","Tacoma",8615,263200,0.00765696784073507,0.0217391304347826,0.0587288817377313,0.0433308393798513,-0.00146981083492959,"2007-08","2007-Q3",288600,-0.088011088011088,"2006-03"
2016-05-31,88713,"70633","LA","Lake Charles","Calcasieu","Dequincy",8616,120600,0.0203045685279188,0.0351931330472103,0.26282722513089,0.0850121161451447,0.0462975162825345,"2016-05","2016-Q2",120600,0,"2016-05"
2016-05-31,73388,"35218","AL","Birmingham","Jefferson","Birmingham",8617,55300,0.00545454545454545,0.0184162062615101,0.0453686200378072,-0.00846085676543651,,"2010-11","2010-Q4",62500,-0.1152,
2016-05-31,74139,"37058","TN",,"Stewart","Dover",8618,76100,-0.0243589743589744,-0.0546583850931677,-0.0662576687116564,,,"2015-08","2015-Q3",85200,-0.106807511737089,"2014-11"
2016-05-31,399574,"33473","FL","Miami-Fort Lauderdale","Palm Beach","Boynton Beach",8619,536100,0.0043087298613713,0.0155332449327524,0.0730584467574059,0.0803915359328709,-0.00210196286122866,"2007-03","2007-Q1",592300,-0.0948843491473915,"2006-04"
2016-05-31,79344,"48734","MI","Saginaw","Saginaw","Frankenmuth",8620,166200,0.00422960725075529,0.00180831826401447,0.0572519083969466,0.0372871213696768,-0.000420206513147114,"2004-06","2004-Q2",176000,-0.0556818181818182,"2002-11"
2016-05-31,69841,"28305","NC","Fayetteville","Cumberland","Fayetteville",8621,146400,0.00826446280991736,0.0539956803455724,0.0933532486930545,-0.0123689739310356,0.00858889202997282,"2010-08","2010-Q3",160100,-0.0855715178013741,"2008-07"
2016-05-31,60955,"08065","NJ","Philadelphia","Burlington","Palmyra",8622,149200,-0.00466977985323549,0.00336247478143914,0.00606877950101146,-0.0198114308811566,-0.0289748577854446,"2006-07","2006-Q3",200800,-0.256972111553785,"2003-11"
2016-05-31,62910,"13035","NY","Syracuse","Madison","Town of Cazenovia",8623,207800,-0.00287907869481766,-0.00906056270863138,0.0236453201970443,-0.00623395785639613,0.00673988370205536,"2011-03","2011-Q1",216400,-0.0397412199630314,"2010-09"
2016-05-31,69174,"27018","NC","Winston-Salem","Yadkin","East Bend",8624,113300,0.0134168157423971,-0.00874890638670166,-0.0164930555555556,0.013600438950246,-0.0141849768344974,"2007-10","2007-Q4",137500,-0.176,"2000-06"
2016-05-31,84325,"60069","IL","Chicago","Lake","Lincolnshire",8625,468400,0.00644606789858186,0.0211467189884456,0.0301297558829998,0.0294126242615178,-0.0148693846419601,"2007-05","2007-Q2",550900,-0.149754946451262,"2004-08"
2016-05-31,79356,"48746","MI",,"Tuscola","Millington",8626,95700,0.0235294117647059,0.0504939626783754,0.0413492927094668,,,"2016-05","2016-Q2",95700,0,"2016-05"
2016-05-31,66092,"19938","DE","Dover","Kent","Clayton",8627,211800,0.0056980056980057,0.0341796875,0.0945736434108527,0.0201423298428636,,"2016-05","2016-Q2",211800,0,"2016-05"
2016-05-31,82116,"55115","MN","Minneapolis-St Paul","Washington","Mahtomedi",8628,311700,0.00257317465422966,0.0149788342559427,0.0509103169251517,0.0514029740462461,-0.00404703542080564,"2005-11","2005-Q4",326200,-0.0444512568976088,"2005-01"
2016-05-31,84305,"60042","IL","Chicago","McHenry","Island Lake",8629,155400,0.00517464424320828,0.0203545633617859,0.069511355815554,0.0125573529113783,-0.0287793820498038,"2007-04","2007-Q2",211900,-0.266635205285512,"2001-05"
2016-05-31,79691,"49323","MI","Holland","Allegan","Dorr",8630,161900,0.0074673304293715,0.0182389937106918,0.0609436435124509,0.0529261404217449,0.00580166323187337,"2007-06","2007-Q2",166500,-0.0276276276276276,"2007-04"
2016-05-31,58839,"02648","MA","Cape Cod","Barnstable","Barnstable",8631,336500,0.0017862459065198,0.0126391814625339,0.0713148678764725,0.0261181743164933,-0.007606473006876,"2005-04","2005-Q2",375400,-0.103622802344166,"2004-04"
2016-05-31,96573,"91978","CA","San Diego","San Diego","Spring Valley",8632,448400,0.00448028673835125,0.0128755364806867,0.0483984101005378,0.0690007587574106,-0.0157974130854782,"2005-10","2005-Q4",531000,-0.155555555555556,"2004-05"
2016-05-31,95211,"86440","AZ","Lake Havasu City","Mohave","Mohave Valley",8633,149600,0.00335345405767941,0.012863913337847,0.0824891461649783,0.0475370224270391,-0.0407565236224318,"2006-08","2006-Q3",229300,-0.347579590056694,"2004-08"
2016-05-31,73572,"35670","AL","Decatur","Morgan","Somerville",8634,101400,0.0160320641282565,0.0357507660878447,-0.0406811731315043,0.0416132339800888,,"2015-07","2015-Q3",110100,-0.0790190735694823,"2014-10"
2016-05-31,92647,"78736","TX","Austin","Travis","Austin",8635,312700,0.00546623794212219,0.0296345077378992,0.113207547169811,0.0717853777911472,,"2016-05","2016-Q2",312700,0,"2016-05"
2016-05-31,94767,"85054","AZ","Phoenix","Maricopa","Phoenix",8636,369000,0.00902378999179656,0.00985221674876847,0.010958904109589,0.0808061622395038,-0.00343031798868743,"2006-03","2006-Q1",383500,-0.0378096479791395,"2005-10"
2016-05-31,63619,"14589","NY","Rochester","Wayne","Williamson",8637,118900,0.0016849199663016,0.0145051194539249,0.0223559759243336,0.0145777772274842,0.0183822473804924,"2016-05","2016-Q2",118900,0,"2016-05"
2016-05-31,79081,"48226","MI","Detroit","Wayne","Detroit",8638,53800,0.0131826741996234,0.0286806883365201,0.0426356589147287,0.024360395936716,-0.0363385592227817,"2004-10","2004-Q4",81200,-0.33743842364532,
2016-05-31,72702,"33597","FL","Tampa","Hernando","Webster",8639,130700,-0.0030511060259344,-0.00683890577507599,-0.11808367071525,0.0447617344352935,,"2015-05","2015-Q2",148200,-0.11808367071525,"2014-08"
2016-05-31,71997,"32435","FL","Crestview-Fort Walton Beach-Destin","Walton","Defuniak Springs",8640,108200,0.00838769804287046,0.0433944069431051,0.055609756097561,0.0252854112036305,,"2016-05","2016-Q2",108200,0,"2016-05"
2016-05-31,99928,"98629","WA","Portland","Clark","La Center",8641,367800,0.010717230008244,0.0451832907075874,0.149015932521087,0.0749951871948067,0.000217770120035654,"2007-05","2007-Q2",373900,-0.0163145225996256,"2006-06"
2016-05-31,74119,"37033","TN","Nashville","Hickman","Centerville",8642,100300,-0.00693069306930693,-0.0118226600985222,0.0692963752665245,0.0408581693206147,0.0168088657943719,"2016-03","2016-Q1",101700,-0.0137659783677483,"2016-01"
2016-05-31,60753,"07676","NJ","New York","Bergen","Washington Township",8643,483700,0.00456905503634476,0.00415196180195142,0.0159630329762655,0.00800339213645063,-0.0162140617523129,"2006-08","2006-Q3",570900,-0.152741285689263,"2004-08"
2016-05-31,71907,"32266","FL","Jacksonville","Duval","Neptune Beach",8644,362700,0.00582362728785358,0.014261744966443,0.0695959893836626,0.0758887931340715,-0.00459627983610211,"2006-07","2006-Q3",382300,-0.0512686371959194,"2005-12"
2016-05-31,65423,"18330","PA","East Stroudsburg","Monroe","Effort",8645,138200,0.00802334062727936,0.0169242089771891,0.00875912408759124,-0.016515268174391,-0.0360938513222097,"2006-11","2006-Q4",203000,-0.319211822660099,"2002-02"
2016-05-31,88492,"70129","LA","New Orleans","Orleans","New Orleans",8646,110500,0.00181323662737987,0.00545950864422202,-0.0315512708150745,0.0499506269147207,0.00445093894235971,"2014-07","2014-Q3",125800,-0.121621621621622,"2014-03"
2016-05-31,95114,"85937","AZ","Show Low","Navajo","Snowflake",8647,138800,0.00289017341040462,0.0183418928833456,0.0801556420233463,0.0298797753608617,-0.0195519528059815,"2007-02","2007-Q1",184000,-0.245652173913043,"2005-09"
2016-05-31,78071,"46278","IN","Indianapolis","Marion","Indianapolis",8648,242000,-0.00900900900900901,-0.0194489465153971,-0.108327192336035,0.00960979255222449,-0.00680438078995838,"2007-02","2007-Q1",282200,-0.142452161587527,"2001-06"
2016-05-31,62228,"11752","NY","New York","Suffolk","Islip",8649,319600,-0.00156201187129022,0.000939555277168807,0.0250160359204618,-0.00260775934302537,-0.0250755649940231,"2007-02","2007-Q1",415400,-0.230621088107848,"2003-11"
2016-05-31,99895,"98589","WA","Olympia","Thurston","Tenino",8650,239400,0.00588235294117647,0.0226398974797095,0.0477024070021882,0.0240288145631125,-0.00112087842798181,"2007-05","2007-Q2",259600,-0.0778120184899846,"2006-04"
2016-05-31,58439,"01590","MA","Worcester","Worcester","Sutton",8651,327600,-0.000305157155935307,-0.00213219616204691,0.0318110236220472,0.0170808551000008,-0.012230599989657,"2005-09","2005-Q3",377900,-0.133103995766076,"2004-03"
2016-05-31,64433,"16055","PA","Pittsburgh","Butler","Buffalo Township",8652,203900,0.00196560196560197,0.0189905047476262,0.0664225941422594,0.03401211041909,0.0110942608375029,"2016-05","2016-Q2",203900,0,"2016-05"
2016-05-31,65765,"19095","PA","Philadelphia","Montgomery","Abington",8653,268300,0.00599925009373828,0.0143667296786389,0.0411331005044626,-0.00864201652389784,-0.0203374071900966,"2006-06","2006-Q2",330200,-0.187462144155058,"2004-03"
2016-05-31,60442,"06787","CT","Torrington","Litchfield","Thomaston",8654,171400,0.0118063754427391,0.0312876052948255,0.0381586917019988,-0.0157927289864256,-0.0275325108643317,"2007-11","2007-Q4",240800,-0.288205980066445,"2003-08"
2016-05-31,67751,"23507","VA","Virginia Beach","Norfolk City","Norfolk",8655,390900,0.00410994091959928,0.0132192846034215,0.078940104885454,0.0253555705895008,-0.00538811454086585,"2006-06","2006-Q2",412900,-0.0532816662630177,"2005-10"
2016-05-31,91330,"76249","TX","Dallas-Fort Worth","Denton","Krum",8656,172100,0.00291375291375291,0.0183431952662722,0.10179257362356,0.0611629176984838,0.0258764779130536,"2016-05","2016-Q2",172100,0,"2016-05"
2016-05-31,73258,"35005","AL","Birmingham","Jefferson","Adamsville",8657,76700,-0.00518806744487678,-0.00260078023407022,0.0226666666666667,-0.0118242504828029,-0.0152051143177677,"2006-07","2006-Q3",90400,-0.151548672566372,"2002-12"
2016-05-31,68232,"24590","VA","Charlottesville","Albemarle","Scottsville",8658,169200,-0.00118063754427391,0.010752688172043,-0.0472972972972973,-0.00557914882715072,-0.0176111954987265,"2007-08","2007-Q3",208000,-0.186538461538462,"2004-10"
2016-05-31,77078,"44231","OH","Akron","Portage","Garrettsville",8659,153100,-0.00260586319218241,-0.00648929266709929,-0.0160668380462725,0.0120500392707297,-0.00257580117631562,"2006-12","2006-Q4",162400,-0.0572660098522167,"2004-11"
2016-05-31,84126,"59635","MT","Helena","Lewis and Clark","East Helena",8660,150900,0.0147948890383322,0.0537709497206704,0.0604356992269852,0.00119713032465207,0.0101537651987409,"2009-11","2009-Q4",175200,-0.138698630136986,"2008-12"
2016-05-31,69942,"28429","NC","Wilmington","New Hanover","Castle Hayne",8661,138100,0.00290486564996369,0.0065597667638484,0.0414781297134238,0.0164196558480687,-0.00417478517039505,"2007-09","2007-Q3",153300,-0.0991519895629485,"2005-12"
2016-05-31,60709,"07524","NJ","New York","Passaic","Paterson",8662,178800,-0.0016750418760469,-0.00886917960088692,0.0347222222222222,-0.00966837398299702,-0.0582947503813552,"2007-09","2007-Q3",350000,-0.489142857142857,"2003-02"
2016-05-31,82301,"55454","MN","Minneapolis-St Paul","Hennepin","Minneapolis",8663,151300,-0.00721784776902887,-0.0200777202072539,-0.0436156763590392,0.0569516036609707,-0.0179803804859155,"2006-05","2006-Q2",181400,-0.16593164277839,"2004-06"
2016-05-31,63922,"15139","PA","Pittsburgh","Allegheny","Oakmont",8664,185200,0.00542888165038002,0.0215113072255929,0.0717592592592593,0.0411253508262623,,"2016-05","2016-Q2",185200,0,"2016-05"
2016-05-31,91460,"76539","TX","Killeen","Lampasas","Kempner",8665,169100,-0.00470865214832254,-0.0105324751316559,0.0393362015980332,0.0040705284820739,0.000772044059853982,"2009-05","2009-Q2",191500,-0.116971279373368,"2006-07"
2016-05-31,96021,"90040","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Commerce",8666,366300,0.00218878248974008,0.000273074822501365,0.0547077454650158,0.0723646827572115,-0.0166120700194782,"2007-05","2007-Q2",466100,-0.214117142244154,"2005-06"
2016-05-31,70636,"29655","SC","Greenville","Anderson","Iva",8667,97100,0.0318809776833156,0.0741150442477876,0.209215442092154,0.0604644952224627,,"2016-05","2016-Q2",97100,0,"2016-05"
2016-05-31,64608,"16438","PA","Erie","Erie","Union City",8668,86900,-0.00114942528735632,-0.00114942528735632,0.00230680507497117,0.0159231253456247,0.0137597802153224,"2015-09","2015-Q3",89400,-0.0279642058165548,"2015-06"
2016-05-31,61016,"08225","NJ","Atlantic City","Atlantic","Northfield",8669,183700,0,0,-0.0627551020408163,-0.024071027690169,-0.0488741265522771,"2006-05","2006-Q2",303200,-0.394129287598945,"2003-07"
2016-05-31,58879,"02739","MA","Boston","Plymouth","Mattapoisett",8670,407700,-0.004152418172936,-0.0109170305676856,0.0101585728444004,0.0272028967498008,-0.0133611393679612,"2005-09","2005-Q3",470700,-0.133843212237094,"2003-12"
2016-05-31,62264,"11792","NY","New York","Suffolk","Wading River",8671,393100,0.00872465999486785,0.0247653806047967,0.0374769068355767,0.00282200486257156,-0.0267432209118851,"2006-06","2006-Q2",517200,-0.239945862335654,"2003-12"
2016-05-31,86878,"65619","MO","Springfield","Greene","Battlefield",8672,141000,0.00213219616204691,0.0143884892086331,0.0413589364844904,0.0138942140146645,0.00200781086271418,"2006-12","2006-Q4",144900,-0.0269151138716356,"2006-07"
2016-05-31,75278,"39365","MS",,"Newton","Union",8673,101500,0.0431654676258993,0.080937167199148,0.072938689217759,0.0122610682742037,0.0381522796734994,"2016-05","2016-Q2",101500,0,"2016-05"
2016-05-31,61236,"08884","NJ","New York","Middlesex","Spotswood",8674,278900,0.00359841669665347,0.0112400290065265,-0.00357270453733476,0.00172998944230818,-0.0216666015362998,"2007-02","2007-Q1",359600,-0.224416017797553,"2004-06"
2016-05-31,58580,"02025","MA","Boston","Norfolk","Cohasset",8675,788000,0.00318268618714195,-0.0045477513895907,0.0464807436918991,0.0290738467104354,0.0132371448876372,"2016-02","2016-Q1",791600,-0.0045477513895907,"2016-01"
2016-05-31,94461,"84101","UT","Salt Lake City","Salt Lake","Salt Lake City",8676,278400,-0.00713266761768902,-0.00179275726066691,0.0662581386441976,0.0319412139707522,0.0421685437218271,"2016-03","2016-Q1",281800,-0.0120652945351313,"2016-02"
2016-05-31,91049,"75706","TX","Tyler","Smith","Tyler",8677,95200,-0.0031413612565445,-0.00626304801670146,0.0519337016574586,-0.00125575950922185,,"2011-12","2011-Q4",106100,-0.102733270499529,"2011-05"
2016-05-31,78342,"46923","IN","Lafayette-West Lafayette","Carroll","Delphi",8678,100000,0.0152284263959391,0.0695187165775401,0.114827201783724,0.0325523538035601,0.00728346562550275,"2005-12","2005-Q4",100200,-0.00199600798403194,"2005-11"
2016-05-31,64475,"16150","PA","Youngstown","Mercer","Sharpsville",8679,99000,0.00405679513184584,0.0388247639034627,0.0645161290322581,0.0128004744515222,0.00498233762611466,"2008-11","2008-Q4",105600,-0.0625,"2008-08"
2016-05-31,79156,"48356","MI","Detroit","Oakland","Highland",8680,185800,0.00269832703723691,0.00923411189570885,0.0461711711711712,0.0901033842240548,-0.00723828052967934,"2005-12","2005-Q4",204200,-0.0901077375122429,"2003-03"
2016-05-31,58825,"02633","MA","Cape Cod","Barnstable","Chatham",8681,625000,0.00256657042027591,0.0155996100097498,0.0142810775722168,0.0190949098644031,-0.00613949195407237,"2006-05","2006-Q2",664700,-0.0597261922671882,"2005-05"
2016-05-31,71182,"30535","GA","Cornelia","Habersham","Demorest",8682,121100,0.0125418060200669,0.035042735042735,0.17687074829932,0.058583579988893,0.00956824643722154,"2009-11","2009-Q4",122500,-0.0114285714285714,"2009-11"
2016-05-31,60330,"06471","CT","New Haven","New Haven","North Branford",8683,235600,-0.00338409475465313,-0.00925147182506308,-0.0183333333333333,-0.00419126239281098,-0.027039137656695,"2006-05","2006-Q2",309900,-0.239754759599871,"2003-11"
2016-05-31,78664,"47553","IN",,"Martin","Loogootee",8684,95700,0.0390879478827362,0.0850340136054422,0.1,0.0180773535215051,0.00946061279323462,"2005-07","2005-Q3",100700,-0.0496524329692155,"2004-10"
2016-05-31,67594,"23219","VA","Richmond","Richmond City","Richmond",8685,205500,0.00341796875,-0.00868306801736614,0.0337022132796781,0.0139999712104584,-0.00884812374224297,"2006-12","2006-Q4",236600,-0.131445477599324,"2005-11"
2016-05-31,61985,"11023","NY","New York","Nassau","Great Neck",8686,1051000,0.00892771431314198,0.0248659190638713,0.0739832413652156,0.0503027078170295,0.00428580572450521,"2016-05","2016-Q2",1051000,0,"2016-05"
2016-05-31,79723,"49404","MI","Grand Rapids","Ottawa","Coopersville",8687,157500,0.00382409177820268,0.00832266325224072,0.0584677419354839,0.0536198679395954,-0.00287465728483871,"2006-08","2006-Q3",162900,-0.0331491712707182,"2005-12"
2016-05-31,74622,"38059","TN","Dyersburg","Dyer","Newbern",8688,87100,0.00461361014994233,0.00345622119815668,0.0621951219512195,0.0254898990907859,0.0180958743969235,"2016-05","2016-Q2",87100,0,"2016-05"
2016-05-31,96275,"91020","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","La Crescenta-Montrose",8689,597200,0.00352881868593514,0.00640377485675767,-0.00532978014656895,0.0602674600968451,-0.000484306918568489,"2006-08","2006-Q3",611000,-0.0225859247135843,"2006-01"
2016-05-31,399732,"86315","AZ","Prescott","Yavapai","Prescott Valley",8690,269900,-0.00369139904023625,0.00148423005565863,0.0796,0.0704843714046099,-0.0141692140021484,"2006-08","2006-Q3",315200,-0.143718274111675,"2005-08"
2016-05-31,58599,"02054","MA","Boston","Norfolk","Millis",8691,363900,-0.00137211855104281,0,0.0367521367521368,0.0294779819317021,-0.00141784444924187,"2005-10","2005-Q4",384800,-0.0543139293139293,"2004-12"
2016-05-31,62344,"12033","NY","Albany","Rensselaer","Schodack",8692,191300,0.0010465724751439,0.0068421052631579,0.0402392604676455,0.00498751405359377,-0.00124599250261281,"2008-08","2008-Q3",209300,-0.086000955566173,"2006-04"
2016-05-31,63071,"13340","NY","Utica","Herkimer","Town of Frankfort",8693,101100,-0.00197433366238894,-0.00197433366238894,0.0801282051282051,0.0274438345782826,0.0118104171206459,"2016-03","2016-Q1",101400,-0.0029585798816568,"2016-02"
2016-05-31,73597,"35759","AL","Huntsville","Madison","Meridianville",8694,161900,0.000618046971569839,0.00123685837971552,0.0195214105793451,0.000494866009978168,0.000806530988435528,"2008-11","2008-Q4",180100,-0.10105496946141,"2006-06"
2016-05-31,62470,"12198","NY","Albany","Rensselaer","North Greenbush",8695,169200,-0.000590667454223272,-0.00994733762434172,-0.0298165137614679,0.000592066726393448,0.000474046861106192,"2009-11","2009-Q4",180100,-0.0605219322598556,"2007-01"
2016-05-31,99270,"97423","OR","Coos Bay","Coos","Coquille",8696,158400,0.00763358778625954,0.0219354838709677,0.0476190476190476,0.0281066830312251,0.00204297119084096,"2007-04","2007-Q2",170700,-0.0720562390158172,"2006-07"
2016-05-31,88690,"70584","LA","Opelousas","Saint Landry","Sunset",8697,156400,-0.00635324015247776,-0.0218886804252658,-0.0345679012345679,0.0240163729210288,0.0365766246293937,"2015-01","2015-Q1",168400,-0.0712589073634204,"2014-05"
2016-05-31,67916,"24013","VA","Roanoke","Roanoke City","Roanoke",8698,71000,0.0056657223796034,0.00852272727272727,0.0425844346549192,-0.0109017873640591,-0.00236335362170759,"2010-02","2010-Q1",81600,-0.129901960784314,"2006-03"
2016-05-31,78072,"46280","IN","Indianapolis","Marion","Indianapolis",8699,159000,0.00125944584382872,0.0166240409207161,0.0277957336780866,0.025925635507672,0.0082214897195616,"2013-11","2013-Q4",167300,-0.0496114763897191,"2013-08"
2016-05-31,80660,"51334","IA",,"Emmet","Estherville",8700,92400,0.0142700329308452,0.0324022346368715,0.0682080924855491,0.0732118389832983,,"2016-05","2016-Q2",92400,0,"2016-05"
2016-05-31,76867,"43832","OH","New Philadelphia","Tuscarawas","Newcomerstown",8701,78900,0,0.0128369704749679,0.151824817518248,0.0326224103491108,,"2016-05","2016-Q2",78900,0,"2016-05"
2016-05-31,82091,"55079","MN","Minneapolis-St Paul","Chisago","Stacy",8702,219900,0.0027359781121751,0.0180555555555556,0.117946110828673,0.0663331443448456,-0.00585514711232182,"2006-12","2006-Q4",235500,-0.0662420382165605,"2004-03"
2016-05-31,75869,"41014","KY","Cincinnati","Kenton","Covington",8703,77900,-0.00383631713554987,0.00257400257400257,-0.02625,0.00206666708012415,,"2015-07","2015-Q3",80700,-0.0346964064436183,"2015-04"
